Year	TeamID	Team	AwardTitle	AwardType	AwardSubType	AwardDecision	AwardGroup	AwardIcon
2024	5171	Anatolia-College	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2024	5312	AshesiGhana	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5406	Athens	Best Entrepreneurship	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-entrepreneurship.svg
2024	5406	Athens	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5119	Austin-utexas	Best Food & Nutrition Project	village		nominee	underover	https://static.igem.org/websites/common/2022/icons/village/nutrition.svg
2024	5119	Austin-utexas	Best Measurement	special	general-biology	winner	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-measurement.svg
2024	5119	Austin-utexas	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5045	BAID-China	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5236	BASIS-China	Best Project Promotion Video	special	community	winner	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-project-promotion-video.svg
2024	5236	BASIS-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5217	BGI-MammothEdu-East	Best New Basic Part	special	general-biology	nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-new-basic-part.svg
2024	5217	BGI-MammothEdu-East	Best Wiki	special		nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2024	5217	BGI-MammothEdu-East	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5218	BGI-MammothEdu-South	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5358	BIT	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5166	BIT-China	Best Bioremediation Project	village		nominee	undergrad	https://static.igem.org/websites/common/2022/icons/village/bioremediation.svg
2024	5166	BIT-China	Best New Basic Part	special	general-biology	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-new-basic-part.svg
2024	5166	BIT-China	Best New Composite Part	special	general-biology	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-new-composite-part.svg
2024	5166	BIT-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5225	BJHS-China						
2024	5328	BJWZ-3-China	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2024	5243	BKEA	Best Entrepreneurship	special	specialisation	winner	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-entrepreneurship.svg
2024	5243	BKEA	Best Presentation	special		nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2024	5243	BKEA	Best Software Tool	special	specialisation	winner	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-software-tool.svg
2024	5243	BKEA	Best Wiki	special		nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2024	5243	BKEA	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5243	BKEA	Top 10	grand-prize	top	winner	high-school	https://static.igem.org/websites/common/2022/icons/awards/top10-color.svg
2024	5127	BNDS-China	Best Wiki	special		nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2024	5127	BNDS-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5127	BNDS-China	Top 10	grand-prize	top	winner	high-school	https://static.igem.org/websites/common/2022/icons/awards/top10-color.svg
2024	5301	BNU-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5291	BNUZH-China	Best Bioremediation Project	village		nominee	undergrad	https://static.igem.org/websites/common/2022/icons/village/bioremediation.svg
2024	5291	BNUZH-China	Best Integrated Human Practices	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-integrated-human-practices.svg
2024	5291	BNUZH-China	Best Model	special	general-biology	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-model.svg
2024	5291	BNUZH-China	Best Wiki	special		nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2024	5291	BNUZH-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5291	BNUZH-China	Top 10	grand-prize	top	winner	undergrad	https://static.igem.org/websites/common/2022/icons/awards/top10-color.svg
2024	5329	BOKU-Vienna	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5347	BUAPMX						
2024	5327	BUCT	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5086	BUCT-China	Best Software Tool	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-software-tool.svg
2024	5086	BUCT-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5234	BWYA	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5525	BYID-China						
2024	5380	BYU-Provo	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5530	BZK-SH	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5251	Bangkok-NMH	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5316	Barcelona-UB	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5190	Beijing-HS	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5247	Bielefeld-CeBiTec	Best Integrated Human Practices	special	specialisation	winner	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-integrated-human-practices.svg
2024	5247	Bielefeld-CeBiTec	Best Presentation	special		winner	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2024	5247	Bielefeld-CeBiTec	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5247	Bielefeld-CeBiTec	Safety and Security Award	special	specialisation	winner	overgrad	https://static.igem.org/websites/common/2023/icons/awards/safety-and-security-award.svg
2024	5212	Bioplus-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5214	Bioplus-Shanghai	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5257	Bolivia	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5254	Boston-BOSLab	Best Education	special	specialisation	nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-education.svg
2024	5254	Boston-BOSLab	Best Measurement	special	general-biology	nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-measurement.svg
2024	5254	Boston-BOSLab	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5359	BostonU	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5349	BotchanLab-Tokyo						
2024	5388	Brest						
2024	5300	CAU-China	Best Food & Nutrition Project	village		winner	underover	https://static.igem.org/websites/common/2022/icons/village/nutrition.svg
2024	5300	CAU-China	Best Part Collection	special	general-biology	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-part-collection.svg
2024	5300	CAU-China	Best Sustainable Development Impact	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-sustainable-development-impact.svg
2024	5300	CAU-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5145	CCA-San-Diego	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2024	5040	CCU-Taiwan	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5385	CHINA-FUZHOU	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5211	CHINA-HUBU-WUHAN	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5123	CJ-CHINA						
2024	5038	CJUH-JLU-China	Best Diagnostics Project	village		nominee	underover	https://static.igem.org/websites/common/2025/icons/villages/diagnostics.svg
2024	5038	CJUH-JLU-China	Best Education	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-education.svg
2024	5038	CJUH-JLU-China	Best Integrated Human Practices	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-integrated-human-practices.svg
2024	5038	CJUH-JLU-China	Best Model	special	general-biology	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-model.svg
2024	5038	CJUH-JLU-China	Best Wiki	special		nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2024	5038	CJUH-JLU-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5396	CNPEM-BRAZIL	Best Bioremediation Project	village		nominee	overgrad	https://static.igem.org/websites/common/2022/icons/village/bioremediation.svg
2024	5396	CNPEM-BRAZIL	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5510	CNUHS-GA						
2024	5355	CSMU-NCHU-Taiwan	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5156	CSU-CHINA	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2024	5478	CSW-UD	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2024	5323	CUG-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5402	CUHK-HongKong-SBS	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5154	Cambridge	Best Hardware	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-hardware.svg
2024	5154	Cambridge	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5176	Chalmers-Gothenburg	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5111	City-of-London-UK	Best Model	special	general-biology	nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-model.svg
2024	5111	City-of-London-UK	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5334	CityU-HongKong	Best Education	special	specialisation	winner	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-education.svg
2024	5334	CityU-HongKong	Best Presentation	special		nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2024	5334	CityU-HongKong	Best Therapeutics Project	village		nominee	underover	https://static.igem.org/websites/common/2022/icons/village/therapeutics.svg
2024	5334	CityU-HongKong	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5139	Concordia-Montreal						
2024	5165	Concordia-Shanghai	Best Presentation	special		nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2024	5165	Concordia-Shanghai	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5059	Cornell	Best Presentation	special		nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2024	5059	Cornell	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5535	DBHS-CA	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5076	DKU	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5240	DNHS-SanDiego-CA	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5107	DTU-Denmark	Best Bioremediation Project	village		nominee	overgrad	https://static.igem.org/websites/common/2022/icons/village/bioremediation.svg
2024	5107	DTU-Denmark	Best New Composite Part	special	general-biology	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-new-composite-part.svg
2024	5107	DTU-Denmark	Best Software Tool	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-software-tool.svg
2024	5107	DTU-Denmark	Best Wiki	special		nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2024	5107	DTU-Denmark	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5146	DUESSELDORF	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5475	DUT	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5339	DUT-China	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5369	DelNorte-SD	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5198	Duke	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5241	ECIB-PKU	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5432	ECUST	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5173	EHSBNU	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5252	EPFL	Best Bioremediation Project	village		winner	overgrad	https://static.igem.org/websites/common/2022/icons/village/bioremediation.svg
2024	5252	EPFL	Best Hardware	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-hardware.svg
2024	5252	EPFL	Best Integrated Human Practices	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-integrated-human-practices.svg
